CODIGO DA TRANSACAO,DATA,TIPO,DESCRICAO,VALOR
56560ea8-af1a-4ea2-8fb9-f8cc5bb49d1c,09/05/2022,Vendas,Plano de Recebimento,"11,4"
8d3be2b4-809c-4a9f-ae51-cf12f9781ace,09/05/2022,Vendas,Plano de Recebimento,"3,8"
3011eb3b-846e-4f8c-8548-df8dc6066205,09/05/2022,Vendas,Plano de Recebimento,"3,8"
a71aa7f1-577d-46ad-94d1-38f609b84f07,09/05/2022,Vendas,Plano de Recebimento,"11,71"
c89bc90e-4c6f-4970-a224-2a935ef05c66,09/05/2022,Vendas,Plano de Recebimento,"3,04"
eb0e3916-f580-4e31-8a45-d4ec2aa97e21,09/05/2022,Vendas,Plano de Recebimento,"11,4"
9b897ac6-5a9e-4dda-b249-9422f659571e,09/05/2022,Vendas,Plano de Recebimento,"13,67"
0a66e113-c79c-4c23-95b4-5a8bcb1bc442,09/05/2022,Vendas,Plano de Recebimento,"11,71"
5bd5d300-cf2a-4300-84f5-10c07710f6f3,09/05/2022,Vendas,Plano de Recebimento,"18,05"
b6c28a79-3f26-4975-9f71-5e4e9318c931,09/05/2022,Vendas,Plano de Recebimento,"4,88"
6c6eafde-a3d1-4fbb-af8e-bbe0a9621169,09/05/2022,Vendas,Plano de Recebimento,"7,6"
4642b505-4b8d-400b-9153-985a42a552d6,09/05/2022,Vendas,Plano de Recebimento,"4,91"
588ea6cf-0037-4acc-95d3-8ad4be445892,09/05/2022,Vendas,Plano de Recebimento,"9,5"
b12ab75d-e1f6-44d1-bb5f-b7f41dc279d5,09/05/2022,Vendas,Plano de Recebimento,"11,71"
7b551ed1-dbf4-4eb8-b5a6-8def576fc229,09/05/2022,Vendas,Plano de Recebimento,"9,5"
c13d8089-21e0-4b2d-87cf-f419a6c6a006,09/05/2022,Vendas,Plano de Recebimento,"5,56"
b901bd29-d686-4758-931a-bd9bd004a21f,09/05/2022,Vendas,Plano de Recebimento,1
c2b15819-5c5d-46de-92c9-198717b52a70,09/05/2022,Vendas,Plano de Recebimento,"11,4"
1614b4c3-e31b-4da4-827c-36b9393ccb70,09/05/2022,Vendas,Plano de Recebimento,"8,55"
daf8876a-ed02-4709-8d9b-27590f2dd78d,09/05/2022,Pix Recebido,Recebimento de transferência Pix,"1723,19"
7a792203-a995-4f33-82dc-67d5b6c997a5,09/05/2022,Vendas,Plano de Recebimento,"9,5"
556f1abe-6386-4d70-8aac-f16a0b36e92d,09/05/2022,Pix Recebido,Recebimento de transferência Pix,10000
07e8964e-8c6f-4514-947a-a6119cfd367f,09/05/2022,Vendas,Plano de Recebimento,"8,78"
0b5aadb2-c099-4faf-9aaa-8e7ef926a054,09/05/2022,Vendas,Plano de Recebimento,"4,88"
d160e0e6-2afc-4fe3-b05d-03c1ae57e89a,09/05/2022,Vendas,Plano de Recebimento,"4,75"
d203b761-0988-48ce-8f67-90831d97deb8,09/05/2022,Vendas,Plano de Recebimento,"4,88"
af633752-e410-46a2-ad03-dcb3e4e57298,09/05/2022,Vendas,Plano de Recebimento,19
2b0fcb9e-c25a-4021-b361-77d7e8246c7d,09/05/2022,Pix Enviado,Transferência Pix,-720
773f59d0-1b42-4e29-bc46-25dc712cb92a,09/05/2022,Vendas,Plano de Recebimento,"3,9"
274bf1b2-72f3-499d-bd36-84df99b37231,09/05/2022,Vendas,Plano de Recebimento,"0,95"
95856d82-b766-453d-808e-ae8ae8139eef,09/05/2022,Vendas,Plano de Recebimento,"6,08"
b777c5af-af0f-4e05-be3e-09c5f29fb3ba,09/05/2022,Vendas,Plano de Recebimento,"0,95"
dbed4c8e-cf8c-49ae-b00c-ac1ae74e8648,09/05/2022,Vendas,Plano de Recebimento,"2,04"
9fbdf10b-2f73-4233-88fc-4ce169db718e,10/05/2022,Vendas,Plano de Recebimento,"4,91"
c21fafb0-1e6b-4597-a4a7-7236f1d738fa,10/05/2022,Vendas,Plano de Recebimento,"13,67"
f496428d-31f3-4ab8-8d59-dcfc12b56314,10/05/2022,Vendas,Plano de Recebimento,"4,75"
b27d6bdf-88b5-4f69-857b-9da6fcedab07,10/05/2022,Vendas,Plano de Recebimento,"11,71"
598f5389-7213-409c-b714-b1f922f3992d,10/05/2022,Vendas,Plano de Recebimento,"4,75"
637845de-96bf-43f5-9335-753f7b159072,10/05/2022,Vendas,Plano de Recebimento,"11,4"
d4451f00-d78c-44f8-9fb6-aba5887b7d80,10/05/2022,Vendas,Plano de Recebimento,"25,84"
158e14a3-ca97-4aa3-a8b5-fa9f3487d5fe,10/05/2022,Vendas,Plano de Recebimento,"1,9"
81d3915e-9f41-4a6f-bb3c-67319ed6f9e5,10/05/2022,Vendas,Plano de Recebimento,"8,55"
50eb2093-d7ab-475e-9627-adcecaf9f916,10/05/2022,Vendas,Plano de Recebimento,"4,75"
40469203-c705-4d75-b6c4-b6d8522dd3a2,10/05/2022,Vendas,Plano de Recebimento,"11,71"
4dcc744d-2abf-4544-bbdd-a64d457a74d3,10/05/2022,Pix Enviado,Transferência Pix,"-1060,71"
9c27392b-d313-4ae0-845a-58d4e52e40fe,10/05/2022,Vendas,Plano de Recebimento,"9,5"
4acfc044-be28-4091-a854-3452e34ba31a,10/05/2022,Vendas,Plano de Recebimento,"11,71"
884fca46-da40-4005-836d-5d0a70d4596f,10/05/2022,Vendas,Plano de Recebimento,"9,5"
4d704f76-c0ac-4587-883e-8cd22ef88ac8,10/05/2022,Vendas,Plano de Recebimento,"9,76"
58e454c2-e5d1-4ba2-9649-4b8c3195b986,10/05/2022,Vendas,Plano de Recebimento,"11,4"
747c8a18-84c2-4ad3-b54e-806880572697,10/05/2022,Vendas,Plano de Recebimento,"11,71"
97623812-4556-4678-b7dc-2a6efa04f7ac,10/05/2022,Vendas,Plano de Recebimento,"11,71"
4ce74ea7-d11e-4f5f-a8ee-886f71b6c072,10/05/2022,Vendas,Plano de Recebimento,"4,88"
d3ce4c64-5b75-4db6-9aa8-e3799ef1b7f1,10/05/2022,Vendas,Plano de Recebimento,"11,71"
342b7bba-0e56-43bd-837c-1e18bbe7a305,10/05/2022,Vendas,Plano de Recebimento,"3,9"
8c2f7a29-fb7b-4aa7-bdaa-280b42036ae0,10/05/2022,Cartão da Conta,272 AS                   SAO JOSE DOS BR,"-3076,88"
f136d443-d20f-403c-b685-29f9e631c7f9,10/05/2022,Vendas,Plano de Recebimento,"9,5"
39925f44-68aa-426c-befd-ba6dbd719ba3,10/05/2022,Vendas,Plano de Recebimento,"35,32"
c557126d-886b-43d0-b12f-c22767488aac,10/05/2022,Vendas,Plano de Recebimento,"3,9"
4631c155-2c96-41b3-a95d-5c659eb5519d,10/05/2022,Vendas,Plano de Recebimento,"11,4"
732e5bac-ad48-44da-a285-cce03ee4b0c2,10/05/2022,Vendas,Plano de Recebimento,"0,98"
63f5c2e4-036e-46ca-baa9-a3b8bbdc046b,10/05/2022,Vendas,Plano de Recebimento,"4,88"
3c62b605-ccb7-4290-aa37-3bc9e1dd0bb7,10/05/2022,Vendas,Plano de Recebimento,"4,75"
7acc0c35-c4e5-4dc6-938f-f667ede63241,10/05/2022,Vendas,Plano de Recebimento,"0,98"
19cbb532-8b39-4019-81d4-6100abbe6c10,10/05/2022,Vendas,Plano de Recebimento,"9,76"
c34db7b8-b83a-4bc4-9d3e-dcb95e60b7b9,10/05/2022,Vendas,Plano de Recebimento,"14,45"
358b6c2a-2716-4844-8478-269be56ca4a3,10/05/2022,Vendas,Plano de Recebimento,"11,71"
647beccd-e09f-41e0-bf25-0b54113329ef,10/05/2022,Vendas,Plano de Recebimento,"11,71"
0b6223c8-535f-4c05-a153-121d2f6e780a,10/05/2022,Vendas,Plano de Recebimento,"11,71"
1e11c9b8-94f7-419d-9943-8bde20999ebf,10/05/2022,Vendas,Plano de Recebimento,"14,84"
457a3515-1ee6-4c1d-8ba5-13885df81d86,10/05/2022,Vendas,Plano de Recebimento,"4,75"
e056e0bb-a46d-4bd9-bcdd-52c130a50ba4,10/05/2022,Vendas,Plano de Recebimento,19
75d6488b-a2c2-404d-966e-e645bbce5751,10/05/2022,Vendas,Plano de Recebimento,"2,93"
7dd277ec-b8c4-4137-abc3-3e0ac302c93f,10/05/2022,Vendas,Plano de Recebimento,"4,88"
c7b050ad-7a9c-4b79-bb46-1d53c0da16c2,10/05/2022,Vendas,Plano de Recebimento,"3,33"
e5e6b547-77f4-4664-9866-347870b998ed,10/05/2022,Vendas,Plano de Recebimento,"3,33"
97f11a7f-c98b-4464-94be-0d47824d8fd0,10/05/2022,Vendas,Plano de Recebimento,"11,4"
e2626478-143a-463f-8679-0a8283180ca0,10/05/2022,Vendas,Plano de Recebimento,"5,86"
f31ac3ce-1628-45c6-a793-297f80769a28,10/05/2022,Vendas,Plano de Recebimento,"5,13"
677fde25-5803-4c10-a0d0-7671d4d58ad1,10/05/2022,Vendas,Plano de Recebimento,"8,55"
0f5da6b0-b51a-45f1-b0b6-b555b69d517b,10/05/2022,Vendas,Plano de Recebimento,"11,71"
d2c64e64-34b9-4a3b-804f-d1ec493677fd,10/05/2022,Vendas,Plano de Recebimento,"14,64"
33bb2aee-9281-4275-85b1-86dc5448d4ad,10/05/2022,Vendas,Plano de Recebimento,"3,14"
11b8ff50-3b87-4e07-860b-5400dd7a684c,10/05/2022,Vendas,Plano de Recebimento,"12,26"
9e1200b2-e2f2-4f2d-9139-4363393e0514,10/05/2022,Pix Recebido,Recebimento de transferência Pix,"7,2"
99b8b600-d78c-41e2-b75f-5e1f8cb3fa60,10/05/2022,Vendas,Plano de Recebimento,"11,4"
e9489ff6-6160-4f71-8042-b4bdf89c98fd,10/05/2022,Vendas,Plano de Recebimento,"9,76"
9d5b9d02-4fa4-43e2-b0a4-92d531a3561c,10/05/2022,Vendas,Plano de Recebimento,"2,44"
3cbabe29-100a-476e-bb31-e02860b797a5,10/05/2022,Vendas,Plano de Recebimento,"11,4"
b17bb00e-e95a-4265-a522-6fe1c6eb73f9,10/05/2022,Vendas,Plano de Recebimento,"8,78"
ed08f21e-22c6-428a-b0ba-32af7c9735ee,10/05/2022,Vendas,Plano de Recebimento,"2,85"
35d776f0-9cc1-4ea5-860e-86906f6adfa7,10/05/2022,Vendas,Plano de Recebimento,"3,42"
daf63673-5fe4-4348-be86-8b0ddccc21cd,10/05/2022,Vendas,Plano de Recebimento,"11,71"
b63b4307-2ca5-4d0d-93bf-9fc0ad383f63,10/05/2022,Vendas,Plano de Recebimento,"5,32"
22e0722e-65cb-4363-b9d3-b8b745354387,11/05/2022,Vendas,Plano de Recebimento,"3,8"
25db4dbf-8cb1-4905-93c6-7312b7c9b1c8,11/05/2022,Vendas,Plano de Recebimento,"11,4"
8fe132cb-b997-4b44-8193-616ed6563d11,11/05/2022,Vendas,Plano de Recebimento,"3,33"
8774b005-91a4-426a-a398-80715cb6e772,11/05/2022,Vendas,Plano de Recebimento,"2,93"
7235a3de-0c5d-4789-bf72-084d0bd39307,11/05/2022,Vendas,Plano de Recebimento,"9,76"
50de8796-01fd-4da6-b425-210677c2ef9d,11/05/2022,Vendas,Plano de Recebimento,"2,76"
d73e3b2b-e7c1-4c72-827e-6f75bffdda74,11/05/2022,Vendas,Plano de Recebimento,"4,75"
9781a377-0b03-4355-b89b-f840592a9481,11/05/2022,Vendas,Plano de Recebimento,"8,17"
a325271a-e9b7-4756-beba-2d41e70f3622,11/05/2022,Vendas,Plano de Recebimento,"8,3"
6d2e226c-585c-4d7f-aaad-9aaeb1ee9bd2,11/05/2022,Vendas,Plano de Recebimento,"6,65"
ffb9dfd4-9e7f-4aa6-b168-832a11c99c02,11/05/2022,Vendas,Plano de Recebimento,"2,93"
09d12191-14ec-4f12-9d4d-e0c4c0957443,11/05/2022,Vendas,Plano de Recebimento,"11,4"
eae6c3e7-e7f7-411d-9dc4-ae05d9995630,11/05/2022,Vendas,Plano de Recebimento,"9,76"
75a70f7b-c9e0-4663-b339-26155e5f80b8,11/05/2022,Vendas,Plano de Recebimento,"5,37"
933520bf-31b4-4be4-8749-4442f8aa02da,11/05/2022,Vendas,Plano de Recebimento,"8,55"
025ba3d5-d09f-40a6-ae11-382961fcdfef,11/05/2022,Vendas,Plano de Recebimento,"5,7"
54330c99-a0ba-482f-9575-bfc79bec9af4,11/05/2022,Vendas,Plano de Recebimento,"2,66"
69d8b9bd-a85e-41c0-9c8f-1b1b871a9517,11/05/2022,Vendas,Plano de Recebimento,"5,95"
69351bb3-322e-48e8-b758-c7be7ef1c0dc,11/05/2022,Vendas,Plano de Recebimento,"6,18"
564a709b-2fcc-40de-9d86-686b9b010108,11/05/2022,Vendas,Plano de Recebimento,"6,65"
cfa0831d-acbe-4e08-b1ee-087841ab6424,11/05/2022,Vendas,Plano de Recebimento,"5,47"
c19b9f66-bc3c-43a8-bc04-d361d9992cae,11/05/2022,Vendas,Plano de Recebimento,"1,28"
ffa964b9-c43d-4b4e-bce0-f44e152a1a89,11/05/2022,Vendas,Plano de Recebimento,"3,33"
ff2d0446-d292-4b1e-8642-0d96982673cf,11/05/2022,Vendas,Plano de Recebimento,"3,9"
769e7de8-ada1-4771-ad5a-47e5bfd5871b,11/05/2022,Vendas,Plano de Recebimento,"2,44"
7b25b995-b321-40d1-b186-ffcdef1a3a67,11/05/2022,Vendas,Plano de Recebimento,"9,76"
eb8f75f3-cdbc-45e6-be52-653d7fe2f415,11/05/2022,Vendas,Plano de Recebimento,"5,37"
0be731c4-a888-4e63-94eb-ee27f70cb8af,11/05/2022,Vendas,Plano de Recebimento,"5,32"
d49c01ee-d0a0-4886-87e7-1fd677b3299a,11/05/2022,Vendas,Plano de Recebimento,"11,71"
c9288711-a877-4195-a1c3-e018a3a47b55,11/05/2022,Vendas,Plano de Recebimento,"5,86"
a43297df-8feb-462d-9ba5-c2710a083c25,11/05/2022,Vendas,Plano de Recebimento,"2,83"
acb35bed-ec9e-40b9-99ad-681ceac57eab,11/05/2022,Vendas,Plano de Recebimento,"3,33"
d8a54d44-be52-4d24-8456-5f3c48016c9d,11/05/2022,Vendas,Plano de Recebimento,"1,95"
82764512-2889-4bbc-963f-b2f053ab5442,11/05/2022,Vendas,Plano de Recebimento,"2,73"
752e53a2-d9b8-4db5-b902-3cdefb645176,11/05/2022,Transferência Enviada,Transferência para outras contas,-1200
0275db19-8cfd-485f-8d8a-50572c34da05,11/05/2022,Pix Enviado,Transferência Pix,-800
cd6082d1-eca5-47b4-bbe0-19ffeea33462,11/05/2022,Pix Enviado,Transferência Pix,-750
c2ae0c8f-2bd6-4712-9ae5-3e41b16116cd,11/05/2022,Vendas,Plano de Recebimento,"3,8"
7b0f4f41-3780-4052-a510-9f937a94a2e8,11/05/2022,Vendas,Plano de Recebimento,"8,3"
792fd75e-2635-43c8-9345-0bf7fc2022f0,11/05/2022,Vendas,Plano de Recebimento,"5,99"
2440e92d-a52e-41bd-8640-dbc175a7e7a9,11/05/2022,Vendas,Plano de Recebimento,"6,18"
63825989-9543-4581-bae9-5f38ad59618a,11/05/2022,Vendas,Plano de Recebimento,"5,37"
618d0ace-3d1c-4bf1-9f4a-8cb59ab2c156,11/05/2022,Vendas,Plano de Recebimento,"3,99"
2b343712-644f-45a6-9603-e44d33b151b5,11/05/2022,Vendas,Plano de Recebimento,"9,76"
ab56c4f0-1905-4c26-b2d2-3c6bf6eace5e,11/05/2022,Vendas,Plano de Recebimento,"13,3"
31304607-1ab3-4b5b-a16f-6ae6455dad73,11/05/2022,Vendas,Plano de Recebimento,"5,86"
302924d6-53b9-4675-8e64-80587d48e3c6,11/05/2022,Vendas,Plano de Recebimento,"11,71"
5af0d6cc-dda0-441c-b5ea-0f8fad9f493a,11/05/2022,Vendas,Plano de Recebimento,"4,88"
10bf605c-0ec3-4ba9-a174-d5e1ac8ecdc7,11/05/2022,Vendas,Plano de Recebimento,"8,78"
7207145c-9450-40e5-8169-e3bfc8150425,11/05/2022,Vendas,Plano de Recebimento,"9,76"
34a9cd88-9c36-4ed9-be30-948050dfe245,11/05/2022,Vendas,Plano de Recebimento,"2,83"
bffe3142-64db-4c59-a7f9-c94b89d4ae35,11/05/2022,Pix Recebido,Recebimento de transferência Pix,10
5efdf488-1b25-4a4d-9107-8b11a7b32712,11/05/2022,Vendas,Plano de Recebimento,"5,66"
8f691248-e412-419b-ad79-0e4ab8c5bdfc,11/05/2022,Vendas,Plano de Recebimento,"3,8"
211431a5-9bf7-4d8d-8133-900b6f7c9cd7,11/05/2022,Vendas,Plano de Recebimento,"4,75"
f2bb1c29-4b76-478c-8d0c-8304ebb5793f,11/05/2022,Vendas,Plano de Recebimento,"3,04"
a822a23e-0024-4ac7-9991-050ab8e6acc9,11/05/2022,Vendas,Plano de Recebimento,"2,76"
a206808f-1acf-400e-8e64-3d030de72527,11/05/2022,Vendas,Plano de Recebimento,"5,86"
f923d1d1-bfbb-44b7-9893-162061a93b4c,11/05/2022,Vendas,Plano de Recebimento,"1,95"
dd21baed-74df-44f7-a796-252765114f77,11/05/2022,Vendas,Plano de Recebimento,"33,25"
5f0fdbf1-d7c9-4e2e-8553-a83784744795,11/05/2022,Vendas,Plano de Recebimento,"8,55"
e42befc8-f5d2-4beb-af50-58cbf7062da9,11/05/2022,Vendas,Plano de Recebimento,"14,54"
117d2c9d-1bd6-4182-8b7a-f66f7f5881d0,11/05/2022,Vendas,Plano de Recebimento,"3,8"
985cbdb5-72c1-4758-914a-f3ef7e17f30a,11/05/2022,Vendas,Plano de Recebimento,"3,8"
f4d8b375-5e23-4fa9-b354-9411385a14ec,11/05/2022,Vendas,Plano de Recebimento,"5,99"
4c11f0d8-4101-4b13-b312-208fae4dab9b,11/05/2022,Vendas,Plano de Recebimento,"18,06"
91affffb-5c53-402b-bd42-3e71968f6fd1,11/05/2022,Vendas,Plano de Recebimento,"11,71"
5c6d8387-27b8-4df5-9005-188864f9c5e7,11/05/2022,Vendas,Plano de Recebimento,"5,23"
a916de8c-a9d2-402e-8ba9-00173a8b64a7,11/05/2022,Vendas,Plano de Recebimento,"26,6"
7f6579dc-83db-4be5-a9a0-e9f32b8c58e3,11/05/2022,Vendas,Plano de Recebimento,"4,75"
6ea0e33a-770c-496c-a2eb-53bdc6d0bb49,11/05/2022,Vendas,Plano de Recebimento,"11,71"
e8f86a8b-cd48-4cc8-a778-faa8fb73a4f2,11/05/2022,Vendas,Plano de Recebimento,"3,33"
d9c0a4c9-7985-40b6-ac25-bc7e29c6ded3,11/05/2022,Vendas,Plano de Recebimento,"4,75"
efd22061-0906-42bc-9123-73eac3eeded1,11/05/2022,Vendas,Plano de Recebimento,"6,65"
4cf8ce52-8c0a-4b28-bfef-fda2fc65e314,12/05/2022,Vendas,Plano de Recebimento,"11,23"
c8bd6337-101a-4842-b1a3-8a348a189888,12/05/2022,Vendas,Plano de Recebimento,"6,05"
aeff8979-f3ab-4314-b6d6-d414d959dbe6,12/05/2022,Vendas,Plano de Recebimento,"3,14"
32657651-0ce4-4162-a90e-2b3bfa25fd16,12/05/2022,Vendas,Plano de Recebimento,"3,8"
4129fe18-236d-4270-a6e5-d451f83f421a,12/05/2022,Vendas,Plano de Recebimento,"3,33"
eaf6e17b-2837-4ac7-834e-e45605d0e7ba,12/05/2022,Vendas,Plano de Recebimento,"7,13"
64722944-0124-4ee5-9ece-5e6385a8d65f,12/05/2022,Vendas,Plano de Recebimento,"7,6"
3a97362e-bc2e-4f66-9829-cff019ed99ef,12/05/2022,Vendas,Plano de Recebimento,"11,4"
22fdf744-721a-4e9f-b81f-91137d0b76d2,12/05/2022,Vendas,Plano de Recebimento,"7,6"
a646333a-e867-4b69-9b81-5025c8578301,12/05/2022,Vendas,Plano de Recebimento,"9,5"
f272f5f6-51c6-42c8-88fa-06a9cf4d5ed7,12/05/2022,Vendas,Plano de Recebimento,"3,33"
dba3b80c-5536-45fb-915b-e70e2744d7d9,12/05/2022,Vendas,Plano de Recebimento,"15,13"
b11a2c24-19a3-43f0-a1ab-0694af88cf45,12/05/2022,Vendas,Plano de Recebimento,"8,3"
07604c28-8399-48c0-9bf1-975e4b7a9762,12/05/2022,Vendas,Plano de Recebimento,"14,25"
6719fa03-05b9-4b3e-b750-8217bfd0aead,12/05/2022,Vendas,Plano de Recebimento,"11,71"
dc2dc0fb-ced6-4a67-959f-ba3faec2e992,12/05/2022,Vendas,Plano de Recebimento,"4,75"
97c71d3b-ab0c-422a-b252-ad6c052c8410,12/05/2022,Vendas,Plano de Recebimento,"9,5"
5013e852-c48c-4405-984d-d3fb39fde48f,12/05/2022,Vendas,Plano de Recebimento,"5,86"
325072b2-2b7b-4586-85ee-72c769282f75,12/05/2022,Vendas,Plano de Recebimento,"11,42"
7b333bf1-30c0-4102-ae98-8f41838bbcdf,12/05/2022,Vendas,Plano de Recebimento,"9,76"
1bbfedfe-4c42-4ec8-9005-bb4181cbd7d4,12/05/2022,Vendas,Plano de Recebimento,"7,6"
ee187c91-b5c7-4c90-971b-54d78e38229d,12/05/2022,Vendas,Plano de Recebimento,"2,66"
bfa8a391-d304-4c81-83a3-d3708d5f2084,12/05/2022,Vendas,Plano de Recebimento,"6,64"
329da6d6-769e-486f-84ae-23af2780aefd,12/05/2022,Vendas,Plano de Recebimento,"11,4"
501cc9f8-4d77-4e95-9fdd-1669a65ccfae,12/05/2022,Vendas,Plano de Recebimento,"12,35"
54b7bd04-c55f-4f59-8612-fda12a440027,12/05/2022,Vendas,Plano de Recebimento,"1,9"
35572903-0877-4a02-b018-8feed5044d3b,12/05/2022,Vendas,Plano de Recebimento,"3,8"
376b3dfd-c157-49da-9410-d4b6f5ffbeab,12/05/2022,Vendas,Plano de Recebimento,"11,4"
f3060557-8346-4bef-a86b-75c0173694cf,12/05/2022,Vendas,Plano de Recebimento,"11,71"
21161711-1ae7-4a8a-b60f-23a3fcadec62,12/05/2022,Vendas,Plano de Recebimento,"5,37"
7582d7c9-8c64-4905-b796-8fc1cb459396,12/05/2022,Vendas,Plano de Recebimento,"6,65"
a1919d06-ccbf-49fb-a484-30d7f80a5844,12/05/2022,Vendas,Plano de Recebimento,"10,05"
75b894e3-3fcd-4276-9166-79b45f91c709,12/05/2022,Vendas,Plano de Recebimento,"3,42"
ea64b2d3-c122-40cb-8a89-7b250e5527c0,12/05/2022,Vendas,Plano de Recebimento,"6,65"
79300682-02d1-4cda-bde2-14c45382b81d,12/05/2022,Vendas,Plano de Recebimento,"3,42"
fadfe23b-94cc-4990-ab67-6689944f9b69,12/05/2022,Vendas,Plano de Recebimento,"5,37"
473d9aad-6755-446e-9212-f0ebded8e4e7,12/05/2022,Vendas,Plano de Recebimento,"4,75"
826568d6-6a85-41c1-bfa3-a4ab26a5349c,12/05/2022,Vendas,Plano de Recebimento,"7,71"
04058153-0eb7-4f3b-bb36-47a9e5803ef1,12/05/2022,Vendas,Plano de Recebimento,"9,5"
94a3e657-fa4d-409f-b33e-d5f5e21209ae,12/05/2022,Vendas,Plano de Recebimento,"10,83"
f55da259-b6f1-4793-b748-9f806dc8202c,12/05/2022,Vendas,Plano de Recebimento,"3,92"
b84635ce-840e-4016-a6e7-5d6801ee3540,12/05/2022,Vendas,Plano de Recebimento,"2,93"
061ea16b-5a74-4c5f-b0d2-50dce71426e3,12/05/2022,Vendas,Plano de Recebimento,"6,65"
ec093a7d-0e81-42e0-9860-fde47f3885eb,12/05/2022,Vendas,Plano de Recebimento,"9,5"
5dcbf80d-3a2b-4d2b-96fa-811d95226b1b,12/05/2022,Pix Enviado,Transferência Pix,"-472,5"
1ebaa18b-5614-47e8-b4f6-4c62c4b0e21b,12/05/2022,Pix Enviado,Transferência Pix,-540
f179eeea-56d6-4ada-aa31-1ef9d13643f9,12/05/2022,Vendas,Plano de Recebimento,"3,33"
021b6531-6d08-4d8a-8651-03e7a30f9e65,12/05/2022,Pix Enviado,Transferência Pix,-675
4a0c8de6-e8ce-4c83-9b9e-20e43ab9fb58,12/05/2022,Vendas,Plano de Recebimento,"11,4"
01080d83-1604-4199-aff1-d9b8dc951952,12/05/2022,Vendas,Plano de Recebimento,"6,74"
2c358dfc-da0d-4668-89b7-9ba2aa790fa8,12/05/2022,Vendas,Plano de Recebimento,"5,47"
3cbe3c8a-c182-42ee-bb36-2bb97d336a62,12/05/2022,Vendas,Plano de Recebimento,"3,42"
eb3c3fd3-6c8d-4d5f-92b7-78a703b7413c,12/05/2022,Vendas,Plano de Recebimento,"2,44"
af868a04-e27b-4760-be5a-5abc0bc91c8e,12/05/2022,Vendas,Plano de Recebimento,"9,76"
8da84ef9-66c3-4b49-b7ce-01ec3b827991,12/05/2022,Vendas,Plano de Recebimento,"5,66"
318600c3-933c-43b6-b3df-f60b1c318c4f,12/05/2022,Vendas,Plano de Recebimento,"12,56"
ccbb150c-8123-40ee-b30a-ae87d0828028,12/05/2022,Vendas,Plano de Recebimento,"2,93"
dda21842-0b38-45d1-bb8c-59914c4745a3,12/05/2022,Vendas,Plano de Recebimento,"4,88"
67e95c96-a3ff-4da5-b836-d5601f040f34,12/05/2022,Vendas,Plano de Recebimento,"5,37"
6b19596c-b3b2-42bb-92f7-b6db278ed9ff,12/05/2022,Vendas,Plano de Recebimento,"3,42"
f1dad6f5-b3e6-4b71-952b-6f8eeb0fa589,12/05/2022,Pix Enviado,Transferência Pix,-2850
4998af15-c352-4080-82b3-0f103a371735,12/05/2022,Vendas,Plano de Recebimento,"4,75"
2b42f898-9642-4875-ad39-f69b392ab614,12/05/2022,Vendas,Plano de Recebimento,"3,42"
fbf320ec-8efa-4376-9633-e33abf1c468d,12/05/2022,Vendas,Plano de Recebimento,"2,44"
ca29f547-7e9f-4062-ae7c-512bd474d315,12/05/2022,Vendas,Plano de Recebimento,"4,75"
4c0e06b3-5ad0-44eb-b0c1-9a8579afddd6,12/05/2022,Vendas,Plano de Recebimento,"8,78"
88648ddb-9bb5-4687-a5b9-d753ad21f5e6,12/05/2022,Vendas,Plano de Recebimento,"12,64"
ec7e7703-ef45-4d38-94e2-945b00b2cbe6,12/05/2022,Vendas,Plano de Recebimento,"9,76"
f4619e78-94e7-4883-89b2-f3a6abeaed37,12/05/2022,Vendas,Plano de Recebimento,"3,22"
f3f353f4-bc46-4785-83ca-21e8114bb0de,12/05/2022,Vendas,Plano de Recebimento,"11,71"
b75d626c-2461-41b7-9d65-9c211a4a9088,12/05/2022,Vendas,Plano de Recebimento,"9,76"
61b81666-d74b-46d8-a363-5f3561458ffa,12/05/2022,Vendas,Plano de Recebimento,"11,71"
03ba78d3-fe9b-4a56-8747-04b3acf32cb8,12/05/2022,Vendas,Plano de Recebimento,"9,37"
147499d9-fa80-4c73-9941-2069cf770c7c,12/05/2022,Vendas,Plano de Recebimento,"3,42"
dfafd540-d2a3-465d-a3dd-be402d0e9ce3,12/05/2022,Vendas,Plano de Recebimento,"9,5"
84377f0a-07ad-4768-b065-cd81be0bc4b7,12/05/2022,Vendas,Plano de Recebimento,"11,77"
4c94bd20-fc0e-44e5-89b8-c99999ca0b95,12/05/2022,Vendas,Plano de Recebimento,"11,71"
e6518aa8-9a20-4cff-b1de-cd8d7c550c5b,12/05/2022,Vendas,Plano de Recebimento,"16,59"
92d98bec-b511-49c0-9eb2-939c7239a449,12/05/2022,Vendas,Plano de Recebimento,"2,66"
8fab1b77-c81b-470d-aece-9cbf80604879,12/05/2022,Vendas,Plano de Recebimento,"2,85"
c77a43f8-b25b-4ff1-a243-3d569803600a,12/05/2022,Vendas,Plano de Recebimento,"11,4"
292becc9-4101-4e74-b6f4-9c6047517a62,12/05/2022,Vendas,Plano de Recebimento,"3,99"
e20a5225-213f-4195-b789-9d3995eebf41,12/05/2022,Vendas,Plano de Recebimento,"15,2"
43ca069f-adbb-427d-a036-c0d015d131f5,12/05/2022,Vendas,Plano de Recebimento,"17,1"
